TextNr.,PosWords,NegWords,hasShift,NrPron,hasExcl,logNr,Label
8267,3,0,1,0,0,2.5649493574615367,negative
8268,0,2,0,0,0,2.8903717578961645,positive
8269,2,0,0,0,0,2.3978952727983707,positive
8270,3,0,1,0,0,2.5649493574615367,positive
8271,0,0,1,0,0,2.6390573296152584,positive
8272,0,0,0,0,0,2.4849066497880004,negative
8273,0,0,0,0,0,2.4849066497880004,positive
8274,2,1,0,0,0,3.4657359027997265,negative
8275,2,0,0,0,0,2.6390573296152584,positive
8276,2,0,0,0,0,3.044522437723423,positive
8277,0,3,1,0,0,2.8903717578961645,positive
8278,1,1,0,0,0,2.833213344056216,positive
8279,7,1,1,0,0,3.2188758248682006,negative
8280,0,0,0,0,0,2.9444389791664403,negative
8281,0,0,1,0,0,1.791759469228055,negative
8282,0,0,0,0,1,1.9459101490553132,positive
8283,2,2,0,0,0,2.8903717578961645,positive
8284,0,0,0,0,1,1.9459101490553132,positive
8285,4,3,0,0,0,3.6635616461296463,positive
8286,0,2,0,0,0,2.6390573296152584,negative
8287,3,2,1,0,0,3.5553480614894135,negative
8288,1,1,0,0,0,3.4339872044851463,positive
8289,3,0,1,0,0,2.3978952727983707,negative
8290,4,0,0,0,0,2.772588722239781,positive
8291,1,2,0,0,0,2.4849066497880004,negative
8292,1,1,0,0,0,2.3978952727983707,negative
8293,1,0,0,0,0,2.1972245773362196,positive
8294,3,1,1,0,1,2.995732273553991,negative
8295,0,1,1,0,0,2.302585092994046,negative
8296,3,0,0,0,1,3.332204510175204,positive
8297,0,1,1,0,0,2.772588722239781,positive
8298,6,0,1,0,0,4.007333185232471,negative
8299,1,0,0,0,0,1.0986122886681098,positive
8300,1,0,0,0,0,2.8903717578961645,positive
8301,2,2,1,0,0,2.833213344056216,negative
8302,4,2,0,0,0,3.4339872044851463,negative
8303,5,4,0,0,0,3.332204510175204,negative
8304,1,0,0,0,0,2.0794415416798357,positive
8305,1,0,0,0,1,2.302585092994046,positive
8306,0,2,0,0,0,3.091042453358316,negative
8307,1,0,1,0,0,2.6390573296152584,negative
8308,1,3,1,0,0,4.174387269895637,negative
8309,1,0,1,0,0,1.791759469228055,negative
8310,1,2,1,0,0,3.4011973816621555,positive
8311,2,0,0,0,0,1.9459101490553132,positive
8312,3,0,0,0,0,3.1354942159291497,positive
8313,1,0,0,0,0,2.0794415416798357,positive
8314,1,1,0,0,0,3.332204510175204,negative
8315,5,0,0,0,0,3.4011973816621555,positive
8316,3,3,1,0,0,3.2188758248682006,positive
8317,1,4,0,0,0,3.4965075614664802,positive
8318,2,1,0,0,0,3.1354942159291497,negative
8319,0,0,0,0,0,2.302585092994046,negative
8320,0,1,0,0,0,2.5649493574615367,negative
8321,3,1,1,0,0,3.4011973816621555,negative
8322,2,0,1,0,0,2.9444389791664403,negative
8323,5,3,0,0,1,3.6888794541139363,negative
8324,0,0,0,0,0,1.3862943611198906,positive
8325,1,0,0,0,0,2.9444389791664403,positive
8326,0,2,1,0,0,2.70805020110221,negative
8327,3,1,0,0,0,3.091042453358316,positive
8328,2,0,1,0,0,2.3978952727983707,positive
8329,0,1,0,0,0,2.3978952727983707,negative
8330,0,0,1,0,1,3.044522437723423,negative
8331,1,2,0,0,0,2.995732273553991,positive
8332,0,1,0,0,0,2.0794415416798357,positive
8333,3,0,1,0,0,3.1354942159291497,negative
8334,0,0,0,1,1,2.6390573296152584,positive
8335,3,0,0,0,0,3.367295829986474,positive
8336,2,0,1,0,0,3.5263605246161616,negative
8337,1,2,0,0,0,3.258096538021482,negative
8338,8,2,0,0,0,3.332204510175204,positive
8339,1,0,0,0,0,3.1354942159291497,positive
8340,12,1,0,0,0,4.394449154672439,positive
8341,11,2,1,0,0,4.204692619390966,positive
8342,1,2,0,0,0,2.4849066497880004,negative
8343,2,2,0,0,0,3.1780538303479458,negative
8344,0,1,0,0,1,2.70805020110221,negative
8345,3,0,0,0,0,2.833213344056216,negative
8346,3,3,0,0,0,3.7376696182833684,negative
8347,0,1,1,0,0,2.833213344056216,negative
8348,2,0,0,1,0,3.295836866004329,positive
8349,0,1,0,0,0,1.791759469228055,positive
8350,2,0,0,1,0,3.4011973816621555,negative
8351,4,0,1,0,0,3.5263605246161616,positive
8352,3,0,0,0,0,2.772588722239781,positive
8353,0,0,0,0,0,1.791759469228055,positive
8354,1,1,0,0,0,3.091042453358316,positive
8355,1,0,0,0,0,1.9459101490553132,positive
8356,0,0,0,0,0,1.9459101490553132,positive
8357,1,1,0,1,0,2.3978952727983707,positive
8358,2,5,0,0,0,4.143134726391533,negative
8359,2,1,0,0,0,1.9459101490553132,positive
8360,2,3,0,0,0,2.8903717578961645,negative
8361,1,0,0,0,0,2.4849066497880004,negative
8362,1,0,0,0,0,1.6094379124341003,positive
8363,3,0,1,0,0,3.367295829986474,negative
8364,1,2,0,0,0,3.367295829986474,positive
8365,3,2,0,0,0,3.5263605246161616,negative
8366,2,1,0,0,0,2.8903717578961645,negative
8367,2,3,1,0,0,3.7612001156935624,negative
8368,5,4,0,0,0,3.6109179126442243,negative
8369,2,0,0,0,0,3.1780538303479458,positive
8370,1,0,0,0,0,2.8903717578961645,positive
8371,4,0,1,0,0,2.9444389791664403,positive
8372,2,1,1,0,0,3.4011973816621555,positive
8373,2,0,0,0,0,2.70805020110221,negative
8374,2,2,0,0,0,2.772588722239781,negative
8375,1,1,0,0,0,2.4849066497880004,positive
8376,2,1,1,0,1,1.791759469228055,positive
8377,3,1,0,0,0,3.1780538303479458,negative
8378,2,4,1,0,0,3.258096538021482,negative
8379,2,1,0,0,0,3.4339872044851463,negative
8380,1,1,0,0,0,2.772588722239781,negative
8381,3,1,0,0,0,2.1972245773362196,positive
8382,0,2,1,0,0,3.1780538303479458,negative
8383,3,1,1,0,0,3.258096538021482,negative
8384,2,1,1,0,0,3.367295829986474,negative
8385,4,1,1,0,0,3.58351893845611,positive
8386,3,2,1,0,0,2.3978952727983707,positive
8387,1,1,0,0,1,2.4849066497880004,negative
8388,0,0,0,0,0,1.3862943611198906,negative
8389,0,1,1,0,0,2.6390573296152584,negative
8390,1,2,0,0,0,3.4657359027997265,negative
8391,1,0,0,0,0,2.0794415416798357,positive
8392,0,2,0,0,0,2.9444389791664403,negative
8393,0,0,0,0,0,1.6094379124341003,positive
8394,3,1,1,0,0,3.6888794541139363,negative
8395,4,2,0,0,0,2.995732273553991,positive
8396,1,0,0,0,0,2.1972245773362196,positive
8397,0,1,1,0,0,2.0794415416798357,negative
8398,1,0,1,0,0,2.4849066497880004,negative
8399,1,0,0,0,0,1.9459101490553132,negative
8400,0,1,0,0,0,2.5649493574615367,positive
8401,3,2,0,0,0,2.995732273553991,negative
8402,6,3,1,0,0,3.4965075614664802,negative
8403,2,0,0,0,0,2.3978952727983707,positive
8404,2,1,0,0,0,3.4657359027997265,positive
8405,4,0,0,0,0,2.302585092994046,positive
8406,1,3,0,0,0,2.6390573296152584,positive
8407,0,2,1,0,0,2.6390573296152584,negative
8408,1,1,1,0,0,2.995732273553991,negative
8409,3,2,1,0,0,3.4657359027997265,negative
8410,0,1,1,0,0,2.70805020110221,negative
8411,1,0,1,0,0,2.0794415416798357,negative
8412,1,1,1,0,0,2.4849066497880004,positive
8413,3,1,0,0,0,3.58351893845611,negative
8414,7,2,1,0,0,3.5263605246161616,negative
8415,3,0,1,0,0,3.4339872044851463,negative
8416,5,3,1,0,0,3.6888794541139363,negative
8417,0,0,0,0,0,1.9459101490553132,positive
8418,0,1,1,0,0,1.9459101490553132,negative
8419,3,1,1,0,0,2.4849066497880004,positive
8420,4,2,1,0,0,3.2188758248682006,negative
8421,4,0,0,0,1,2.8903717578961645,negative
8422,2,0,0,0,0,1.791759469228055,positive
8423,2,0,0,0,0,2.6390573296152584,negative
8424,3,0,0,0,0,2.8903717578961645,negative
8425,0,2,1,0,0,3.58351893845611,negative
8426,0,1,0,0,0,2.8903717578961645,negative
8427,9,5,1,0,0,4.110873864173311,negative
8428,1,1,0,0,0,2.833213344056216,positive
8429,9,0,1,0,0,3.784189633918261,negative
8430,2,1,0,0,0,3.5263605246161616,positive
8431,4,0,1,0,0,3.4011973816621555,negative
8432,2,2,0,0,0,3.1780538303479458,negative
8433,2,0,1,0,0,3.091042453358316,positive
8434,3,0,0,0,0,2.995732273553991,positive
8435,0,1,0,0,0,2.995732273553991,negative
8436,1,0,1,0,0,2.9444389791664403,negative
8437,0,1,0,0,1,1.6094379124341003,positive
8438,1,0,0,0,0,2.0794415416798357,positive
8439,1,0,0,0,1,2.833213344056216,negative
8440,1,2,1,0,0,2.9444389791664403,negative
8441,1,0,0,0,0,3.1354942159291497,negative
8442,1,1,1,0,0,2.302585092994046,negative
8443,7,1,1,0,1,3.4011973816621555,negative
8444,3,0,0,0,0,3.4339872044851463,negative
8445,4,0,0,0,0,3.1780538303479458,positive
8446,2,1,0,0,0,2.1972245773362196,positive
8447,3,1,1,0,0,3.1780538303479458,negative
8448,0,2,0,0,0,2.5649493574615367,negative
8449,6,3,1,0,1,4.189654742026425,negative
8450,1,3,0,0,0,3.7376696182833684,negative
8451,1,1,0,0,0,2.3978952727983707,positive
8452,2,0,0,0,0,1.3862943611198906,positive
8453,2,1,1,0,0,2.1972245773362196,negative
8454,13,7,1,0,0,5.030437921392435,negative
8455,2,0,1,0,1,2.4849066497880004,positive
8456,5,1,1,0,0,3.6375861597263857,negative
8457,1,0,0,0,1,2.1972245773362196,positive
8458,2,0,0,0,0,2.6390573296152584,positive
8459,2,2,0,0,0,3.5263605246161616,positive
8460,2,2,1,0,0,3.367295829986474,negative
8461,2,2,0,0,0,3.1780538303479458,negative
8462,3,2,0,0,0,2.833213344056216,negative
8463,6,3,0,0,1,3.8918202981106265,positive
8464,5,2,1,1,1,4.07753744390572,negative
8465,2,0,0,0,0,2.1972245773362196,positive
8466,6,1,0,0,0,3.4339872044851463,positive
8467,5,1,1,0,0,3.295836866004329,positive
8468,0,0,1,0,0,1.791759469228055,negative
8469,1,1,0,0,0,2.0794415416798357,negative
8470,2,0,0,0,0,2.3978952727983707,positive
8471,4,3,1,0,0,3.7612001156935624,negative
8472,2,2,1,0,0,3.4657359027997265,positive
8473,4,2,0,0,0,3.7376696182833684,negative
8474,0,0,0,0,0,2.5649493574615367,negative
8475,10,0,0,0,0,3.5263605246161616,positive
8476,0,1,1,0,0,3.4657359027997265,negative
8477,1,0,0,0,0,2.995732273553991,negative
8478,3,1,0,0,0,3.091042453358316,negative
8479,5,1,0,0,0,2.772588722239781,positive
8480,1,2,1,0,0,2.9444389791664403,negative
8481,1,2,0,0,0,3.044522437723423,negative
8482,3,5,1,0,0,3.784189633918261,negative
8483,3,2,0,0,0,3.367295829986474,positive
8484,4,3,1,0,1,3.58351893845611,positive
8485,1,0,1,0,1,2.5649493574615367,negative
8486,8,2,1,0,1,3.871201010907891,negative
8487,2,1,0,0,0,1.791759469228055,positive
8488,1,2,1,0,0,3.258096538021482,positive
8489,0,0,0,0,0,2.0794415416798357,negative
8490,1,0,1,1,0,3.332204510175204,positive
8491,0,3,0,0,0,3.5553480614894135,negative
8492,4,0,1,0,1,2.3978952727983707,positive
8493,0,0,0,0,0,2.70805020110221,negative
8494,0,0,0,0,1,2.1972245773362196,positive
8495,3,2,0,0,0,3.828641396489095,positive
8496,4,0,0,0,0,2.995732273553991,positive
8497,5,4,0,0,0,3.713572066704308,positive
8498,0,0,1,0,0,2.70805020110221,negative
8499,6,1,1,0,1,4.04305126783455,positive
8500,1,0,1,0,1,2.3978952727983707,negative
8501,3,0,0,0,0,3.1354942159291497,positive
8502,1,0,0,0,0,2.70805020110221,negative
8503,11,1,1,0,0,4.31748811353631,positive
8504,2,2,1,0,0,3.4339872044851463,negative
8505,2,0,0,0,0,2.772588722239781,positive
8506,3,2,0,0,0,3.8066624897703196,negative
8507,9,1,0,0,1,3.6375861597263857,positive
8508,1,1,0,0,0,2.9444389791664403,negative
8509,1,0,0,0,1,1.791759469228055,positive
8510,1,3,1,0,0,2.833213344056216,positive
8511,3,2,1,0,0,3.1780538303479458,positive
8512,3,0,0,0,0,1.9459101490553132,negative
8513,3,1,0,0,0,3.1780538303479458,positive
8514,3,1,0,0,0,2.833213344056216,positive
8515,3,1,0,0,0,3.1780538303479458,negative
8516,1,1,0,0,0,3.4965075614664802,positive
8517,1,1,1,0,0,3.044522437723423,positive
8518,0,0,0,0,0,2.1972245773362196,positive
8519,1,0,0,0,0,2.0794415416798357,negative
8520,1,2,1,0,0,3.7612001156935624,negative
8521,0,1,0,0,0,1.9459101490553132,negative
8522,1,0,0,0,0,2.8903717578961645,negative
8523,2,2,0,0,0,2.772588722239781,negative
8524,5,0,0,0,0,3.4339872044851463,positive
8525,3,1,0,0,0,2.8903717578961645,positive
8526,3,2,1,0,1,4.418840607796598,negative
8527,0,0,0,0,1,2.772588722239781,negative
8528,2,0,0,0,1,3.4965075614664802,positive
8529,1,1,1,0,0,2.9444389791664403,negative
8530,1,2,1,0,0,3.4011973816621555,negative
8531,3,4,1,0,0,3.4011973816621555,negative
8532,0,2,0,0,1,1.791759469228055,negative
8533,0,0,0,0,1,1.6094379124341003,positive
8534,1,0,1,0,0,2.6390573296152584,negative
8535,0,0,0,0,0,2.6390573296152584,negative
8536,2,1,0,0,0,3.258096538021482,negative
8537,0,0,0,0,0,2.302585092994046,negative
8538,2,0,0,0,0,1.9459101490553132,positive
8539,0,0,1,0,0,1.791759469228055,negative
8540,3,1,0,0,0,2.8903717578961645,positive
8541,12,1,1,0,0,4.290459441148391,positive
8542,3,1,0,0,0,2.6390573296152584,negative
8543,5,2,0,0,0,3.9512437185814275,negative
8544,4,0,1,0,0,3.1780538303479458,positive
8545,1,0,1,0,0,2.4849066497880004,negative
8546,3,1,1,0,0,2.8903717578961645,negative
8547,2,0,0,0,0,1.9459101490553132,positive
8548,0,1,0,0,0,3.8501476017100584,negative
8549,4,2,0,0,0,3.4011973816621555,positive
8550,1,0,0,0,0,2.6390573296152584,negative
8551,4,1,0,0,0,3.5553480614894135,positive
8552,1,0,0,0,0,2.302585092994046,positive
8553,2,1,0,0,0,2.6390573296152584,positive
8554,4,1,1,0,0,3.258096538021482,positive
8555,3,0,0,0,0,2.5649493574615367,positive
8556,0,2,0,0,0,2.6390573296152584,negative
8557,1,1,1,0,0,2.833213344056216,negative
8558,0,0,0,0,0,2.3978952727983707,positive
8559,3,0,1,0,0,3.2188758248682006,negative
8560,2,2,0,0,0,3.258096538021482,negative
8561,2,2,0,0,0,3.091042453358316,negative
8562,2,1,0,0,0,2.5649493574615367,negative
8563,0,3,0,0,0,2.995732273553991,negative
8564,3,1,1,0,0,3.091042453358316,positive
8565,3,0,0,0,0,3.5263605246161616,negative
8566,8,2,1,0,0,3.912023005428146,positive
8567,5,2,0,0,0,3.2188758248682006,negative
8568,3,1,0,0,1,3.1354942159291497,positive
8569,3,1,0,0,0,2.4849066497880004,positive
8570,1,1,1,0,0,2.70805020110221,negative
8571,1,2,0,0,0,3.4339872044851463,negative
8572,2,0,0,0,0,3.332204510175204,positive
8573,2,0,0,0,0,2.772588722239781,positive
8574,0,2,1,0,0,3.5553480614894135,negative
8575,0,0,0,0,0,2.8903717578961645,positive
8576,0,2,0,0,0,3.044522437723423,positive
8577,0,0,0,0,1,2.4849066497880004,negative
8578,1,0,0,0,0,2.70805020110221,positive
8579,1,0,0,0,0,1.9459101490553132,negative
8580,2,0,0,0,0,3.1354942159291497,positive
8581,1,2,1,0,0,2.772588722239781,negative
8582,1,2,0,1,0,3.1354942159291497,positive
8583,5,1,0,0,0,3.5263605246161616,positive
8584,0,0,1,0,0,2.3978952727983707,negative
8585,0,0,0,0,0,1.3862943611198906,negative
8586,2,2,0,0,0,2.8903717578961645,positive
8587,1,0,0,0,0,1.6094379124341003,negative
8588,1,2,0,0,0,2.5649493574615367,negative
8589,3,1,1,0,0,3.2188758248682006,positive
8590,1,0,1,0,0,2.0794415416798357,negative
8591,1,0,0,0,0,1.791759469228055,positive
8592,3,1,0,0,0,3.091042453358316,positive
8593,1,0,1,0,1,2.3978952727983707,negative
8594,0,0,0,0,0,1.0986122886681098,positive
8595,0,0,0,0,1,1.791759469228055,negative
8596,0,2,0,0,0,3.332204510175204,negative
8597,6,2,1,0,1,3.5553480614894135,negative
8598,1,1,0,0,0,2.3978952727983707,negative
8599,4,0,0,0,0,3.332204510175204,negative
8600,0,0,1,0,0,1.791759469228055,negative
8601,1,0,1,0,1,3.4657359027997265,negative
8602,2,4,0,0,0,3.58351893845611,negative
8603,1,0,1,0,0,2.3978952727983707,negative
8604,1,1,0,0,0,3.784189633918261,negative
8605,1,2,0,0,0,2.833213344056216,negative
8606,1,2,0,0,0,3.5263605246161616,positive
8607,6,2,1,0,0,4.04305126783455,negative
8608,5,2,1,0,0,3.367295829986474,negative
8609,1,1,1,0,1,2.995732273553991,positive
8610,4,4,0,0,0,3.6375861597263857,positive
8611,2,0,1,0,0,3.044522437723423,positive
8612,1,2,1,0,0,3.4965075614664802,negative
8613,1,1,0,0,0,2.1972245773362196,negative
8614,2,1,1,0,0,3.2188758248682006,positive
8615,3,2,0,0,0,3.258096538021482,negative
8616,1,2,1,0,0,3.091042453358316,negative
8617,2,0,1,0,0,2.8903717578961645,negative
8618,2,0,0,0,0,2.302585092994046,positive
8619,1,0,0,0,0,2.6390573296152584,negative
8620,5,5,1,0,0,3.6888794541139363,negative
8621,0,2,0,0,0,2.3978952727983707,negative
8622,2,0,0,0,1,2.772588722239781,negative
8623,3,0,0,0,0,2.4849066497880004,positive
8624,1,1,1,0,0,2.0794415416798357,positive
8625,2,1,0,0,0,2.5649493574615367,negative
8626,0,0,0,0,0,1.791759469228055,positive
8627,1,1,0,0,1,3.1354942159291497,negative
8628,1,1,0,0,0,2.6390573296152584,positive
8629,5,0,0,1,0,3.6635616461296463,positive
8630,5,3,1,0,0,3.9889840465642745,negative
8631,5,2,1,0,0,4.248495242049359,negative
8632,2,0,0,0,0,2.6390573296152584,positive
8633,1,1,0,0,0,2.5649493574615367,positive
8634,0,0,0,1,0,2.4849066497880004,positive
8635,1,3,0,0,0,3.9512437185814275,negative
8636,1,1,0,0,0,2.8903717578961645,negative
8637,0,5,1,0,0,2.833213344056216,negative
8638,0,0,0,0,1,1.3862943611198906,negative
8639,1,0,1,0,0,3.367295829986474,positive
8640,2,2,1,0,0,3.6109179126442243,positive
8641,1,2,0,0,0,3.367295829986474,negative
8642,2,2,1,0,0,2.8903717578961645,negative
8643,1,0,0,0,0,1.6094379124341003,negative
8644,2,2,0,0,0,2.6390573296152584,positive
8645,6,0,1,0,0,3.2188758248682006,negative
8646,2,6,1,0,0,3.8918202981106265,negative
8647,2,0,0,0,0,2.4849066497880004,positive
8648,1,2,1,0,0,2.70805020110221,positive
8649,0,1,0,0,0,0.6931471805599453,negative
8650,2,1,1,0,0,3.044522437723423,negative
8651,4,5,1,0,0,3.6635616461296463,negative
8652,2,1,0,0,0,2.833213344056216,negative
8653,3,0,0,0,0,2.3978952727983707,positive
8654,1,2,0,0,0,2.8903717578961645,negative
8655,0,1,0,0,0,1.3862943611198906,negative
8656,3,2,0,0,0,3.4011973816621555,negative
8657,3,0,0,0,0,2.302585092994046,positive
8658,6,1,1,0,0,3.8918202981106265,positive
8659,4,1,0,0,0,3.9318256327243257,negative
8660,1,2,0,0,0,3.58351893845611,negative
8661,2,2,1,0,0,3.2188758248682006,negative
8662,1,0,0,0,0,2.0794415416798357,positive
8663,2,3,1,0,0,3.6109179126442243,negative
8664,4,3,1,0,0,3.4657359027997265,positive
8665,3,0,0,0,0,2.833213344056216,positive
8666,0,1,0,0,0,3.044522437723423,positive
8667,0,2,0,0,0,3.5263605246161616,negative
8668,0,0,0,0,0,1.0986122886681098,positive
8669,3,0,0,0,0,2.4849066497880004,positive
8670,2,2,1,0,0,2.772588722239781,negative
8671,4,0,0,0,0,2.3978952727983707,positive
8672,4,1,1,0,0,4.02535169073515,negative
8673,2,2,1,0,0,3.4011973816621555,positive
8674,0,1,0,0,0,2.5649493574615367,positive
8675,4,2,0,0,0,3.1354942159291497,negative
8676,2,0,1,0,0,2.70805020110221,negative
8677,6,1,0,0,0,3.332204510175204,negative
8678,0,1,0,0,0,1.791759469228055,negative
8679,1,0,0,0,0,2.6390573296152584,negative
8680,1,1,0,0,0,2.302585092994046,positive
8681,4,2,1,0,0,3.4657359027997265,negative
8682,5,1,1,0,0,3.8066624897703196,negative
8683,0,1,1,0,0,2.3978952727983707,negative
8684,3,1,0,0,0,2.9444389791664403,negative
8685,0,0,0,0,0,2.6390573296152584,positive
8686,0,0,0,0,1,3.367295829986474,negative
8687,0,0,0,0,0,2.0794415416798357,positive
8688,3,0,0,0,0,2.6390573296152584,negative
8689,3,1,0,0,0,3.1780538303479458,positive
8690,1,0,1,0,0,2.70805020110221,negative
8691,0,1,0,0,0,2.5649493574615367,positive
8692,0,1,0,0,0,2.302585092994046,negative
8693,1,4,1,0,0,3.5263605246161616,negative
8694,0,0,0,0,1,2.4849066497880004,negative
8695,2,0,0,0,0,2.0794415416798357,positive
8696,3,0,0,0,0,2.1972245773362196,positive
8697,0,0,1,0,0,2.6390573296152584,negative
8698,1,2,0,0,0,3.4339872044851463,positive
8699,0,0,0,0,1,2.302585092994046,negative
8700,0,1,0,0,1,1.3862943611198906,positive
8701,1,0,0,0,0,1.791759469228055,positive
8702,2,3,1,0,0,3.332204510175204,negative
8703,6,3,1,0,1,4.356708826689592,negative
8704,1,1,1,1,0,2.772588722239781,negative
8705,4,1,0,0,0,3.2188758248682006,positive
8706,1,0,0,0,0,2.9444389791664403,negative
8707,1,1,0,0,0,2.4849066497880004,positive
8708,1,0,0,0,0,1.6094379124341003,positive
8709,1,0,0,0,0,3.332204510175204,negative
8710,1,2,1,0,0,3.5263605246161616,negative
8711,0,0,0,0,0,1.6094379124341003,negative
8712,2,1,0,0,0,2.3978952727983707,negative
8713,2,2,0,0,0,3.5553480614894135,negative
8714,1,1,1,0,0,3.091042453358316,negative
8715,2,2,0,0,0,3.5263605246161616,positive
8716,3,1,1,0,0,2.8903717578961645,positive
8717,2,2,1,0,0,3.58351893845611,positive
8718,4,1,1,0,0,3.7612001156935624,negative
8719,4,2,1,0,0,3.1780538303479458,positive
8720,2,1,0,0,0,3.258096538021482,negative
8721,2,0,1,0,0,3.2188758248682006,positive
8722,1,2,0,0,0,3.044522437723423,positive
8723,1,1,0,0,0,2.5649493574615367,positive
8724,0,1,0,0,0,2.1972245773362196,negative
8725,2,2,0,0,0,2.3978952727983707,positive
8726,1,1,1,0,0,2.8903717578961645,negative
8727,3,0,0,0,0,2.3978952727983707,negative
8728,3,0,0,0,0,3.091042453358316,negative
8729,3,2,1,0,0,3.367295829986474,positive
8730,2,1,0,0,0,2.772588722239781,negative
8731,4,0,0,0,0,3.091042453358316,positive
8732,1,1,0,0,0,2.0794415416798357,positive
8733,2,0,1,0,0,3.1780538303479458,negative
8734,1,0,1,0,1,3.295836866004329,negative
8735,2,2,1,0,0,3.6109179126442243,negative
8736,0,0,0,0,0,2.1972245773362196,positive
8737,4,0,0,0,0,3.044522437723423,positive
8738,6,2,0,0,0,3.367295829986474,positive
8739,1,0,1,0,0,2.995732273553991,negative
8740,4,0,0,1,0,3.367295829986474,negative
8741,1,0,0,0,0,2.6390573296152584,negative
8742,1,0,0,0,1,1.9459101490553132,positive
8743,2,1,1,0,0,3.258096538021482,negative
8744,4,4,1,0,0,3.2188758248682006,negative
8745,0,0,0,0,0,1.3862943611198906,positive
8746,0,0,0,0,0,2.1972245773362196,negative
8747,0,0,0,0,0,1.0986122886681098,negative
8748,1,2,0,0,0,1.9459101490553132,positive
8749,5,1,1,0,0,3.295836866004329,negative
8750,3,1,0,0,0,3.332204510175204,negative
8751,0,3,1,0,0,3.2188758248682006,negative
8752,1,1,1,0,0,3.1354942159291497,positive
8753,5,6,1,0,0,4.276666119016055,positive
8754,2,1,1,0,0,2.302585092994046,positive
8755,2,4,1,0,0,3.6375861597263857,positive
8756,3,1,0,0,0,3.2188758248682006,negative
8757,2,0,1,0,0,2.70805020110221,negative
8758,3,1,0,0,0,2.995732273553991,positive
8759,2,1,1,0,0,3.1354942159291497,negative
8760,1,4,0,1,1,3.828641396489095,negative
8761,0,1,0,0,0,2.772588722239781,negative
8762,3,0,0,0,0,3.4657359027997265,negative
8763,1,1,1,0,0,2.302585092994046,positive
8764,2,2,0,0,0,2.772588722239781,negative
8765,1,2,1,0,0,2.9444389791664403,positive
8766,3,2,1,0,0,3.5553480614894135,negative
8767,0,0,0,0,0,2.4849066497880004,positive
8768,1,0,1,0,0,2.6390573296152584,negative
8769,1,0,0,0,0,2.5649493574615367,positive
8770,2,1,0,0,0,2.3978952727983707,negative
8771,1,0,1,0,1,2.302585092994046,negative
8772,1,1,0,0,0,2.772588722239781,positive
8773,1,2,0,0,0,3.2188758248682006,positive
8774,1,0,1,0,0,2.0794415416798357,negative
8775,0,2,0,1,0,2.833213344056216,negative
8776,2,7,1,0,0,3.9889840465642745,negative
8777,3,1,0,0,0,3.367295829986474,negative
8778,0,1,0,0,0,2.302585092994046,negative
8779,0,3,0,0,0,3.1354942159291497,positive
8780,1,1,1,0,0,2.5649493574615367,negative
8781,0,1,0,0,0,2.0794415416798357,positive
8782,4,2,1,0,0,3.1354942159291497,negative
8783,4,5,1,0,0,4.276666119016055,negative
8784,2,0,0,0,0,2.3978952727983707,positive
8785,2,0,0,0,0,2.70805020110221,negative
8786,1,1,0,0,1,2.3978952727983707,negative
8787,5,0,0,0,0,2.9444389791664403,positive
8788,3,2,0,0,0,2.8903717578961645,positive
8789,1,2,1,0,0,2.9444389791664403,positive
8790,2,1,0,0,0,2.3978952727983707,negative
8791,3,0,0,0,0,3.1354942159291497,negative
8792,1,0,0,0,0,1.6094379124341003,positive
8793,1,0,0,0,0,2.4849066497880004,positive
8794,0,0,0,0,1,1.791759469228055,positive
8795,0,1,0,0,0,1.0986122886681098,negative
8796,2,2,1,0,0,3.332204510175204,negative
8797,1,0,0,0,0,2.772588722239781,negative
8798,0,0,0,0,0,1.791759469228055,positive
8799,2,0,0,0,0,2.9444389791664403,negative
8800,0,0,0,0,0,1.0986122886681098,negative
8801,0,2,1,0,0,3.6109179126442243,negative
8802,5,3,1,0,0,3.5553480614894135,positive
8803,1,0,0,0,0,2.3978952727983707,negative
8804,5,0,0,0,0,3.091042453358316,positive
8805,0,0,0,0,0,1.0986122886681098,negative
8806,2,0,0,0,0,2.6390573296152584,positive
8807,1,4,1,0,0,3.044522437723423,negative
8808,0,0,0,0,0,1.791759469228055,positive
8809,7,2,1,0,0,4.007333185232471,negative
8810,2,4,0,0,0,3.4965075614664802,negative
8811,4,1,0,0,0,2.772588722239781,positive
8812,0,0,0,0,0,1.3862943611198906,negative
8813,1,0,0,0,0,1.9459101490553132,positive
8814,0,1,0,0,0,1.6094379124341003,negative
8815,1,6,1,0,0,3.4339872044851463,negative
8816,3,4,0,0,0,3.5553480614894135,negative
8817,1,1,0,0,0,2.70805020110221,positive
8818,2,0,1,0,0,3.5263605246161616,negative
8819,2,0,0,0,0,2.302585092994046,positive
8820,1,0,1,0,0,3.2188758248682006,negative
8821,1,1,0,0,1,2.70805020110221,negative
8822,0,3,1,0,0,2.995732273553991,negative
8823,2,1,0,0,0,2.1972245773362196,positive
8824,2,1,1,0,0,2.9444389791664403,negative
8825,0,3,0,0,0,2.4849066497880004,negative
8826,5,2,0,0,0,3.5263605246161616,positive
8827,2,1,0,0,0,3.1354942159291497,negative
8828,4,4,0,0,0,3.5553480614894135,negative
8829,0,0,0,0,0,1.791759469228055,positive
8830,2,0,0,0,0,2.70805020110221,positive
8831,0,0,0,0,0,2.0794415416798357,positive
8832,4,1,1,0,0,2.995732273553991,negative
